Time,FIT101,LIT101,MV101,P101,P102,AIT201,AIT202,AIT203,FIT201,MV201,P201,P202,P203,P204,P205,P206,DPIT301,FIT301,LIT301,MV301,MV302,MV303,MV304,P301,P302,AIT401,AIT402,FIT401,LIT401,P401,P402,P403,P404,UV401,AIT501,AIT502,AIT503,AIT504,FIT501,FIT502,FIT503,FIT504,P501,P502,PIT501,PIT502,PIT503,FIT601,P601,P602,P603
2017-06-15 15:20:21,4.52,587.83,2,2,1,165.76,7.35,368.13,2.37,2,1,1,2,1,2,1,17.43,2.05,891.36,1,2,1,1,2,1,0,138.73,1.67,983.45,2,1,1,1,2,7.05,184.34,262.79,42.22,1.68,1.38,0.6,0.31,2,1,258.73,2.29,181.48,0.0,1,1,1
2017-06-15 15:20:59,4.51,604.23,2,2,1,165.76,7.31,371.8,2.38,2,1,1,2,1,2,1,17.49,2.05,893.2,1,2,1,1,2,1,0,138.99,1.67,985.33,2,1,1,1,2,7.06,184.54,262.21,42.14,1.67,1.37,0.6,0.31,2,1,258.67,2.29,181.4,0.0,1,1,1
2017-06-15 15:21:37,4.5,619.62,2,2,1,165.76,7.26,374.52,2.38,2,1,1,2,1,2,1,17.51,2.05,896.97,1,2,1,1,2,1,0,138.35,1.67,987.09,2,1,1,1,2,7.06,184.21,261.5,41.95,1.68,1.36,0.6,0.31,2,1,258.57,2.31,181.25,0.0,1,1,1
2017-06-15 15:22:14,4.52,635.89,2,2,1,165.76,7.21,378.11,2.37,2,1,1,2,1,2,1,17.51,2.05,900.48,1,2,1,1,2,1,0,138.81,1.67,993.13,2,1,1,1,2,7.06,184.54,261.18,41.69,1.68,1.35,0.6,0.31,2,1,258.48,2.34,181.2,0.0,1,1,1
2017-06-15 15:22:52,4.51,650.32,2,2,1,165.76,7.18,380.49,2.38,2,1,1,2,1,2,1,17.52,2.05,903.3,1,2,1,1,2,1,0,138.81,1.66,995.88,2,1,1,1,2,7.06,184.47,260.22,41.53,1.68,1.37,0.6,0.32,2,1,258.84,2.34,181.19,0.0,1,1,1
2017-06-15 15:23:30,4.52,664.84,2,2,1,165.82,7.15,381.95,2.38,2,2,1,2,1,2,1,17.51,2.05,905.22,1,2,1,1,2,1,0,138.76,1.67,998.34,2,1,1,1,2,7.06,184.29,259.68,41.53,1.68,1.39,0.6,0.31,2,1,258.37,2.31,181.1,0.0,1,1,1
2017-06-15 15:24:08,4.51,679.94,2,2,1,165.85,7.13,382.57,2.38,2,2,1,2,1,2,1,2.75,0.0,912.87,1,1,1,1,1,1,0,138.73,1.67,998.68,2,1,1,1,2,7.07,184.47,258.67,41.84,1.68,1.36,0.6,0.31,2,1,258.32,2.26,181.09,0.0,1,1,1
2017-06-15 15:24:46,4.52,693.08,2,2,1,165.92,7.1,384.23,2.38,2,2,1,2,1,2,1,2.74,0.0,929.25,1,1,1,1,1,1,0,138.3,1.67,987.62,2,1,1,1,2,7.07,183.88,258.07,41.34,1.68,1.39,0.6,0.31,2,1,258.35,2.32,181.14,0.0,1,1,1
2017-06-15 15:25:24,4.51,710.74,2,2,1,165.92,7.07,386.16,2.38,2,2,1,2,1,2,1,2.72,0.0,947.39,1,1,1,1,1,1,0,138.63,1.66,975.47,2,1,1,1,2,7.07,184.29,257.59,41.3,1.68,1.38,0.6,0.31,2,1,258.26,2.31,180.88,0.0,1,1,1
2017-06-15 15:26:02,4.5,724.76,2,2,1,165.92,7.04,387.26,2.38,2,2,1,2,1,2,1,2.71,0.0,966.46,1,1,1,1,1,1,0,138.37,1.67,963.94,2,1,1,1,2,7.07,183.9,257.08,41.26,1.68,1.4,0.6,0.31,2,1,258.17,2.29,180.88,0.0,1,1,1
2017-06-15 15:26:40,4.51,740.94,2,2,1,165.92,7.01,389.26,2.38,2,2,1,2,1,2,1,2.7,0.0,983.78,1,1,1,1,1,1,0,138.55,1.67,952.88,2,1,1,1,2,7.07,184.26,257.24,41.26,1.68,1.35,0.6,0.31,2,1,258.3,2.29,180.8,0.0,1,1,1
2017-06-15 15:27:18,4.51,757.72,2,1,1,165.76,6.99,391.16,2.38,1,1,1,1,1,1,1,2.7,0.0,1000.93,1,1,1,1,1,1,0,138.68,1.67,941.57,2,1,1,1,2,7.07,184.34,257.66,40.95,1.68,1.38,0.6,0.31,2,1,258.11,2.31,180.69,0.0,1,1,1
2017-06-15 15:27:56,4.5,783.09,2,1,1,165.89,7.07,389.34,0.0,1,1,1,1,1,1,1,2.7,0.0,1008.56,1,1,1,1,1,1,0,138.5,1.67,929.92,2,1,1,1,2,7.07,183.98,257.43,40.95,1.68,1.37,0.6,0.31,2,1,258.2,2.31,180.67,0.0,1,1,1
2017-06-15 15:28:34,0.99,814.52,1,1,1,165.95,7.1,387.34,0.0,1,1,1,1,1,1,1,2.7,0.0,1009.68,1,1,1,1,1,1,0,138.61,1.67,918.15,2,1,1,1,2,7.08,184.13,257.37,40.76,1.68,1.39,0.6,0.31,2,1,258.02,2.31,180.64,0.0,1,1,1
2017-06-15 15:29:12,0.0,820.07,1,1,1,166.08,7.12,385.93,0.0,1,1,1,1,1,1,1,2.7,0.0,1007.87,1,1,1,1,1,1,0,138.12,1.66,905.3,2,1,1,1,2,7.08,183.75,257.37,40.72,1.68,1.37,0.6,0.31,2,1,258.01,2.31,180.53,0.0,1,1,1
2017-06-15 15:29:50,0.0,819.36,1,1,1,166.05,7.12,385.36,0.0,1,1,1,1,1,1,1,2.71,0.0,1007.91,1,1,1,1,1,1,0,138.63,1.67,896.0,2,1,1,1,2,7.08,184.11,257.37,40.53,1.68,1.39,0.6,0.31,2,1,258.12,2.29,180.77,0.0,1,1,1
2017-06-15 15:30:28,0.0,821.15,1,1,1,166.05,7.14,384.44,0.0,1,1,1,1,1,1,1,2.74,0.0,1008.56,1,1,1,1,1,1,0,138.55,1.67,882.88,2,1,1,1,2,7.08,183.95,257.5,40.87,1.68,1.38,0.6,0.31,2,1,258.16,2.32,180.72,0.0,1,1,1
2017-06-15 15:31:06,0.0,819.72,1,1,1,166.02,7.15,384.34,0.0,1,1,1,1,1,1,1,2.74,0.0,1008.92,1,1,1,1,1,1,0,138.48,1.67,870.84,2,1,1,1,2,7.08,183.95,257.4,40.41,1.68,1.37,0.6,0.31,2,1,257.87,2.29,180.48,0.0,1,1,1
2017-06-15 15:31:44,0.0,820.93,1,1,1,165.94,7.15,384.08,0.0,1,1,1,1,1,1,1,2.76,0.0,1009.04,1,1,1,1,1,1,0,138.55,1.67,859.79,2,1,1,1,2,7.08,184.11,257.4,40.6,1.68,1.38,0.6,0.31,2,1,258.04,2.29,180.32,0.0,1,1,1
2017-06-15 15:32:22,0.0,820.35,1,1,1,166.46,7.16,383.57,0.0,1,1,1,1,1,1,1,2.77,0.0,1007.85,1,1,1,1,1,1,0,138.23,1.67,847.78,2,1,1,1,2,7.08,183.6,257.37,40.8,1.68,1.36,0.6,0.31,2,1,258.01,2.29,180.5,0.0,1,1,1
2017-06-15 15:33:00,0.0,819.6,1,1,1,182.61,7.16,383.67,0.0,1,1,1,1,1,1,1,2.77,0.0,1008.96,1,1,1,1,1,1,0,138.58,1.66,836.04,2,1,1,1,2,7.08,183.88,257.53,40.37,1.68,1.37,0.6,0.31,2,1,258.19,2.29,180.43,0.0,1,1,1
2017-06-15 15:33:38,0.0,820.95,1,1,1,179.47,7.16,383.43,0.0,1,1,1,1,1,1,1,2.8,0.0,1009.44,1,1,1,1,1,1,0,138.02,1.67,823.5,2,1,1,1,2,7.08,183.47,257.43,40.53,1.68,1.4,0.6,0.31,2,1,257.63,2.29,180.4,0.0,1,1,1
2017-06-15 15:34:16,0.0,821.04,1,1,1,178.58,7.16,383.62,0.0,1,1,1,1,1,1,1,2.81,0.0,1008.72,1,1,1,1,1,1,0,138.5,1.66,810.28,2,1,1,1,2,7.08,183.62,257.43,40.26,1.68,1.37,0.6,0.31,2,1,257.63,2.29,180.4,0.0,1,1,1
2017-06-15 15:34:54,0.0,819.9,1,1,1,178.19,7.16,383.58,0.1,1,1,1,1,1,1,1,2.83,0.0,1008.11,1,1,1,0,1,1,0,138.43,1.66,798.04,2,1,1,1,2,7.08,183.72,257.53,40.49,1.68,1.39,0.6,0.31,2,1,257.66,2.29,180.32,0.0,1,1,1
2017-06-15 15:35:32,0.0,820.81,1,1,1,178.19,7.17,383.47,0.0,1,1,1,1,1,1,1,9.62,2.07,999.8,1,0,1,2,2,1,0,138.19,1.66,787.06,2,1,1,1,2,7.08,183.62,257.53,40.37,1.68,1.37,0.6,0.31,2,1,257.76,2.29,180.32,0.0,1,1,1
2017-06-15 15:36:10,0.0,820.56,1,1,1,178.26,7.16,383.54,0.0,1,1,1,1,1,1,1,17.69,2.06,983.96,1,2,1,1,2,1,0,138.43,1.67,781.06,2,1,1,1,2,7.08,184.03,257.37,40.37,1.68,1.38,0.6,0.31,2,1,257.85,2.29,180.44,0.0,1,1,1
2017-06-15 15:36:48,0.0,821.16,1,1,1,178.26,7.16,383.32,0.0,1,1,1,1,1,1,1,17.73,2.06,968.14,1,2,1,1,2,1,0,138.09,1.66,782.59,2,1,1,1,2,7.08,183.72,257.53,40.14,1.68,1.35,0.6,0.31,2,1,257.63,2.32,180.4,0.0,1,1,1
2017-06-15 15:37:26,0.0,820.47,1,1,1,178.35,7.17,383.44,0.0,1,1,1,1,1,1,1,17.68,2.06,953.47,1,2,1,1,2,1,0,138.48,1.67,785.46,2,1,1,1,2,7.08,183.9,257.33,40.37,1.68,1.38,0.6,0.31,2,1,257.85,2.24,180.51,0.0,1,1,1
2017-06-15 15:38:04,0.0,821.01,1,1,1,178.64,7.17,382.98,0.0,1,1,1,1,1,1,1,17.75,2.06,936.94,1,2,1,1,2,1,0,138.27,1.67,790.14,2,1,1,1,2,7.08,183.57,256.28,40.37,1.68,1.37,0.6,0.31,2,1,257.8,2.26,180.39,0.0,1,1,1
2017-06-15 15:38:41,0.0,821.04,1,1,1,178.9,7.17,383.44,0.0,1,1,1,1,1,1,1,17.75,2.06,921.08,1,2,1,1,2,1,0,138.35,1.66,793.35,2,1,1,1,2,7.08,183.98,255.58,40.3,1.67,1.34,0.6,0.31,2,1,257.87,2.26,180.4,0.0,1,1,1
2017-06-15 15:39:19,0.0,820.11,1,1,1,179.18,7.16,383.59,0.0,1,1,1,1,1,1,1,17.69,2.06,905.51,1,2,1,1,2,1,0,138.36,1.66,794.28,2,1,1,1,2,7.09,184.16,254.23,40.4,1.67,1.36,0.6,0.31,2,1,257.79,2.26,180.23,0.0,1,1,1
2017-06-15 15:39:57,0.0,820.49,1,1,1,179.38,7.16,383.36,0.0,1,1,1,1,1,1,1,17.62,2.06,890.09,1,2,1,1,2,1,0,138.12,1.67,799.19,2,1,1,1,2,7.09,183.9,254.13,40.3,1.68,1.38,0.6,0.31,2,1,257.64,2.26,180.32,0.0,1,1,1
2017-06-15 15:40:35,0.0,820.34,1,1,1,179.79,7.16,383.44,0.0,1,1,1,1,1,1,1,17.65,2.05,874.22,1,2,1,1,2,1,0,138.35,1.67,801.17,2,1,1,1,2,7.09,184.36,254.01,40.14,1.68,1.36,0.6,0.31,2,1,257.64,2.29,180.47,0.0,1,1,1
2017-06-15 15:41:13,0.0,821.17,1,1,1,180.34,7.16,383.08,0.0,1,1,1,1,1,1,1,17.7,2.06,859.97,1,2,1,1,2,1,0,137.91,1.67,801.89,2,1,1,1,2,7.09,183.77,253.29,40.41,1.67,1.34,0.6,0.31,2,1,257.48,2.26,180.27,0.0,1,1,1
2017-06-15 15:41:51,0.0,820.15,1,1,1,180.92,7.17,383.34,0.0,1,1,1,1,1,1,1,17.58,2.05,844.7,1,2,1,1,2,1,0,138.35,1.66,805.99,2,1,1,1,2,7.09,184.16,252.56,40.14,1.68,1.36,0.6,0.31,2,1,257.64,2.18,180.08,0.0,1,1,1
2017-06-15 15:42:29,0.0,820.31,1,1,1,181.3,7.17,382.98,0.0,1,1,1,1,1,1,1,17.64,2.05,829.27,1,2,1,1,2,1,0,138.35,1.66,807.36,2,1,1,1,2,7.09,184.14,252.08,40.14,1.68,1.37,0.6,0.31,2,1,257.4,2.29,180.19,0.0,1,1,1
2017-06-15 15:43:07,0.0,820.08,1,1,1,182.1,7.16,383.31,0.0,1,1,1,1,1,1,1,17.65,2.05,812.19,1,2,1,1,2,1,0,138.25,1.67,812.04,2,1,1,1,2,7.1,184.23,251.54,39.53,1.68,1.39,0.6,0.31,2,1,257.61,2.29,180.23,0.0,1,1,1
2017-06-15 15:43:45,0.0,820.29,1,1,1,182.74,7.16,383.44,0.01,0,1,1,1,1,1,1,17.62,2.05,796.95,1,2,1,1,2,1,0,138.47,1.67,814.98,2,1,1,1,2,7.09,184.23,251.16,39.91,1.68,1.37,0.6,0.31,2,1,257.39,2.29,180.05,0.0,1,1,1
2017-06-15 15:44:23,0.0,808.72,1,2,1,166.66,7.26,373.52,2.39,2,2,1,2,1,2,1,17.57,2.05,790.58,1,2,1,1,2,1,0,137.99,1.67,816.94,2,1,1,1,2,7.1,184.0,250.51,39.67,1.68,1.35,0.6,0.31,2,1,257.45,2.37,180.13,0.0,1,1,1
2017-06-15 15:45:01,0.0,791.14,1,2,1,166.18,7.9,339.31,2.39,2,2,1,2,1,2,1,17.72,2.05,793.62,1,2,1,1,2,1,0,138.33,1.67,819.75,2,1,1,1,2,7.1,184.29,249.87,39.57,1.68,1.37,0.6,0.31,2,1,257.3,2.31,179.99,0.0,1,1,1
2017-06-15 15:45:39,0.0,773.26,1,2,1,165.92,7.53,357.27,2.39,2,2,1,2,1,2,1,17.58,2.05,796.79,1,2,1,1,2,1,0,137.71,1.67,821.27,2,1,1,1,2,7.1,183.59,249.39,39.57,1.68,1.36,0.6,0.31,2,1,257.35,2.31,180.01,0.0,1,1,1
2017-06-15 15:46:17,0.0,753.44,1,2,1,165.95,7.33,372.07,2.38,2,2,1,2,1,2,1,17.66,2.05,798.75,1,2,1,1,2,1,0,138.35,1.67,825.48,2,1,1,1,2,7.1,184.21,249.3,39.26,1.68,1.36,0.6,0.31,2,1,257.35,2.29,180.0,0.0,1,1,1
2017-06-15 15:46:55,0.0,735.34,1,2,1,165.95,7.16,380.79,2.39,2,2,1,2,1,2,1,17.58,2.05,803.16,1,2,1,1,2,1,0,138.35,1.67,830.81,2,1,1,1,2,7.1,184.11,248.78,38.99,1.68,1.39,0.6,0.31,2,1,257.43,2.32,179.97,0.0,1,1,1
2017-06-15 15:47:33,0.0,716.92,1,2,1,165.95,7.04,388.05,2.38,2,2,1,2,1,2,1,17.72,2.05,805.2,1,2,1,1,2,1,0,138.23,1.67,831.59,2,1,1,1,2,7.1,183.98,248.27,39.26,1.68,1.37,0.6,0.31,2,1,257.45,2.26,179.89,0.0,1,1,1
2017-06-15 15:48:11,0.0,700.88,1,2,1,165.95,6.97,391.51,2.38,2,2,1,2,1,2,1,17.69,2.05,805.8,1,2,1,1,2,1,0,138.37,1.67,834.69,2,1,1,1,2,7.1,183.98,248.14,39.14,1.68,1.37,0.6,0.31,2,1,257.27,2.17,180.0,0.0,1,1,1
2017-06-15 15:48:49,0.0,681.07,1,2,1,165.92,6.93,394.87,2.38,2,2,1,1,1,2,1,17.7,2.05,808.7,1,2,1,1,2,1,0,137.89,1.67,833.61,2,1,1,1,2,7.1,183.75,248.11,38.95,1.68,1.38,0.6,0.31,2,1,257.23,2.29,179.84,0.0,1,1,1
2017-06-15 15:49:27,0.0,662.78,1,2,1,165.92,7.45,365.53,2.37,2,2,1,2,1,2,1,17.67,2.05,811.65,1,2,1,1,2,1,0,138.17,1.67,840.29,2,1,1,1,2,7.11,184.08,247.92,39.03,1.68,1.38,0.6,0.31,2,1,257.24,2.29,179.75,0.0,1,1,1
2017-06-15 15:50:05,0.0,645.05,1,2,1,165.92,7.39,368.67,2.38,2,2,1,2,1,2,1,17.66,2.05,815.06,1,2,1,1,2,1,0,137.91,1.67,843.24,2,1,1,1,2,7.11,183.54,247.63,38.53,1.68,1.36,0.6,0.31,2,1,257.25,2.26,179.83,0.0,1,1,1
2017-06-15 15:50:43,0.0,630.03,1,2,1,165.92,7.13,383.38,2.38,2,2,1,2,1,2,1,17.69,2.05,816.06,1,2,1,1,2,1,0,138.14,1.67,845.07,2,1,1,1,2,7.11,183.59,247.82,38.61,1.68,1.37,0.6,0.31,2,1,257.27,2.29,179.89,0.0,1,1,1
2017-06-15 15:51:21,0.0,613.74,1,2,1,165.92,6.96,392.05,2.37,2,2,1,2,1,2,1,17.64,2.05,820.26,1,2,1,1,2,1,0,138.37,1.67,848.65,2,1,1,1,2,7.11,183.95,247.69,38.68,1.68,1.37,0.6,0.31,2,1,257.27,2.29,179.81,0.0,1,1,1
2017-06-15 15:51:59,0.0,594.02,1,2,1,165.92,6.97,384.92,2.37,2,2,1,1,1,2,1,17.6,2.05,821.66,1,2,1,1,2,1,0,138.09,1.67,849.83,2,1,1,1,2,7.11,183.72,247.6,38.87,1.68,1.37,0.6,0.31,2,1,257.42,2.29,179.79,0.0,1,1,1
2017-06-15 15:52:37,0.0,578.53,1,2,1,165.92,7.66,353.92,2.37,2,2,1,2,1,2,1,17.66,2.06,824.79,1,2,1,1,2,1,0,138.22,1.67,852.97,2,1,1,1,2,7.11,183.82,247.79,38.37,1.68,1.36,0.6,0.31,2,1,257.34,2.29,179.87,0.0,1,1,1
2017-06-15 15:53:15,0.0,560.92,1,2,1,165.92,7.25,375.06,2.37,2,2,1,2,1,2,1,17.71,2.05,828.09,1,2,1,1,2,1,0,137.76,1.67,855.08,2,1,1,1,2,7.11,183.39,247.97,38.57,1.68,1.36,0.6,0.31,2,1,257.45,2.31,180.0,0.0,1,1,1
2017-06-15 15:53:53,0.0,541.57,1,2,1,165.92,7.02,388.95,2.37,2,2,1,2,1,2,1,17.65,2.05,830.6,1,2,1,1,2,1,0,138.25,1.67,858.55,2,1,1,1,2,7.11,183.75,247.85,38.61,1.68,1.37,0.6,0.31,2,1,257.55,2.24,179.83,0.0,1,1,1
2017-06-15 15:54:30,0.0,524.46,1,2,1,165.89,6.9,394.06,2.37,2,2,1,1,1,2,1,17.67,2.05,832.16,1,2,1,1,2,1,0,138.27,1.67,860.47,2,1,1,1,2,7.11,183.95,247.98,38.61,1.68,1.37,0.6,0.31,2,1,257.24,2.32,179.79,0.0,1,1,1
2017-06-15 15:55:08,0.0,507.24,1,2,1,165.89,7.44,359.37,2.37,2,2,1,2,1,2,1,17.7,2.05,836.86,1,2,1,1,2,1,0,138.25,1.67,863.15,2,1,1,1,2,7.11,183.75,248.27,38.57,1.68,1.37,0.6,0.31,2,1,257.27,2.26,179.79,0.0,1,1,1
2017-06-15 15:55:46,4.42,499.52,2,2,1,165.89,7.2,378.54,2.36,2,2,1,2,1,2,1,17.59,2.05,838.85,1,2,1,1,2,1,0,138.3,1.67,866.44,2,1,1,1,2,7.11,183.98,248.4,38.92,1.68,1.39,0.6,0.31,2,1,257.24,2.31,179.87,0.0,1,1,1
2017-06-15 15:56:24,4.45,514.06,2,2,1,165.85,6.96,393.13,2.37,2,2,1,2,1,2,1,17.65,2.05,841.49,1,2,1,1,2,1,0,138.09,1.67,868.96,2,1,1,1,2,7.11,183.9,248.62,38.49,1.68,1.39,0.6,0.31,2,1,257.24,2.24,179.71,0.0,1,1,1
2017-06-15 15:57:02,4.5,530.27,2,2,1,165.85,7.04,388.28,2.37,2,2,1,1,1,2,1,17.62,2.05,843.01,1,2,1,1,2,1,0,138.4,1.67,870.92,2,1,1,1,2,7.11,184.11,248.88,38.61,1.68,1.36,0.6,0.31,2,1,257.27,2.37,179.87,0.0,1,1,1
2017-06-15 15:57:40,4.5,544.25,2,2,1,165.85,7.48,364.21,2.37,2,2,1,2,1,2,1,17.69,2.05,845.3,1,2,1,1,2,1,0,137.84,1.67,875.41,2,1,1,1,2,7.11,183.42,249.04,38.37,1.68,1.39,0.6,0.31,2,1,257.27,2.32,179.79,0.0,1,1,1
2017-06-15 15:58:18,4.49,557.12,2,2,1,165.85,7.11,385.04,2.37,2,2,1,2,1,2,1,17.67,2.05,848.82,1,2,1,1,2,1,0,138.3,1.67,875.94,2,1,1,1,2,7.11,183.95,249.3,38.3,1.68,1.38,0.6,0.31,2,1,257.31,2.26,179.87,0.0,1,1,1
2017-06-15 15:58:56,4.51,571.23,2,2,1,165.85,6.89,396.99,2.37,2,2,1,1,1,2,1,17.58,2.05,850.82,1,2,1,1,2,1,0,138.53,1.67,881.59,2,1,1,1,2,7.11,184.01,249.71,38.45,1.68,1.37,0.6,0.31,2,1,257.29,2.31,179.83,0.0,1,1,1
2017-06-15 15:59:34,4.5,588.29,2,2,1,165.85,7.28,365.35,2.37,2,2,1,2,1,2,1,17.69,2.05,851.9,1,2,1,1,2,1,0,138.25,1.67,882.82,2,1,1,1,2,7.12,183.87,250.1,38.41,1.68,1.37,0.6,0.31,2,1,257.23,2.32,179.81,0.0,1,1,1
2017-06-15 16:00:12,4.56,603.47,2,2,1,165.85,7.27,374.86,2.37,2,2,1,2,1,2,1,17.7,2.05,856.11,1,2,1,1,2,1,0,138.48,1.67,884.61,2,1,1,1,2,7.12,183.98,250.48,38.45,1.68,1.37,0.6,0.31,2,1,257.51,2.29,180.0,0.0,1,1,1
2017-06-15 16:00:50,4.51,621.0,2,2,1,165.85,6.95,393.74,2.37,2,2,1,2,1,2,1,17.65,2.05,859.19,1,2,1,1,2,1,0,138.22,1.67,888.79,2,1,1,1,2,7.11,183.95,250.8,38.61,1.68,1.36,0.6,0.31,2,1,257.43,2.31,180.03,0.0,1,1,1
2017-06-15 16:01:28,4.51,635.18,2,2,1,165.85,7.06,387.07,2.37,2,2,1,2,1,2,1,17.69,2.05,862.38,1,2,1,1,2,1,0,138.43,1.67,891.17,2,1,1,1,2,7.11,184.16,251.17,38.65,1.68,1.37,0.6,0.31,2,1,257.51,2.24,179.87,0.0,1,1,1
2017-06-15 16:02:06,4.52,651.5,2,2,1,165.76,7.42,367.64,2.37,2,2,1,2,1,2,1,17.7,2.05,861.92,1,2,1,1,2,1,0,138.22,1.67,893.69,2,1,1,1,2,7.11,183.57,251.76,38.57,1.68,1.38,0.6,0.31,2,1,257.57,2.34,180.13,0.0,1,1,1
2017-06-15 16:02:44,4.52,668.74,2,2,1,165.97,7.03,390.07,2.37,2,2,1,2,1,2,1,17.63,2.05,865.56,1,2,1,1,2,1,0,138.53,1.67,896.42,2,1,1,1,2,7.11,184.08,252.02,38.87,1.68,1.4,0.6,0.31,2,1,257.63,2.29,179.98,0.0,1,1,1
2017-06-15 16:03:22,4.51,683.9,2,2,1,166.08,6.9,392.84,2.37,2,2,1,1,1,2,1,17.67,2.05,867.9,1,2,1,1,2,1,0,138.78,1.67,898.93,2,1,1,1,2,7.11,184.34,252.6,38.61,1.68,1.37,0.6,0.31,2,1,257.4,2.29,179.99,0.0,1,1,1
2017-06-15 16:04:00,4.51,700.82,2,2,1,166.26,7.55,360.82,2.38,2,2,1,2,1,2,1,17.74,2.05,871.49,1,2,1,1,2,1,0,138.5,1.67,901.36,2,1,1,1,2,7.11,184.08,252.9,38.84,1.68,1.38,0.6,0.31,2,1,257.51,2.29,180.07,0.0,1,1,1
2017-06-15 16:04:38,4.49,712.35,2,2,1,166.11,7.12,382.22,2.37,2,2,1,2,1,2,1,17.7,2.05,873.41,1,2,1,1,2,1,0,138.76,1.67,903.59,2,1,1,1,2,7.11,184.18,253.33,39.22,1.68,1.37,0.6,0.31,2,1,257.48,2.23,180.03,0.0,1,1,1
2017-06-15 16:05:16,4.5,729.27,2,2,1,166.24,6.86,397.85,2.38,2,2,1,1,1,2,1,17.69,2.05,874.54,1,2,1,1,2,1,0,138.4,1.67,905.79,2,1,1,1,2,7.11,183.7,254.04,38.8,1.68,1.39,0.6,0.31,2,1,257.61,2.29,180.19,0.0,1,1,1
2017-06-15 16:05:54,4.49,743.07,2,2,1,166.08,7.38,364.33,2.38,2,2,1,2,1,2,1,3.19,0.07,880.38,0,1,0,1,1,1,0,138.71,1.67,910.04,2,1,1,1,2,7.11,184.16,254.33,39.01,1.68,1.38,0.6,0.31,2,1,257.39,2.24,180.19,0.0,1,1,1
2017-06-15 16:06:32,4.49,761.15,2,2,1,166.08,7.29,374.27,2.38,2,2,1,2,1,2,1,0.04,0.0,896.65,2,1,2,1,1,1,0,138.84,1.67,900.67,2,1,1,1,2,7.11,183.9,254.95,39.18,1.68,1.37,0.6,0.31,2,1,257.61,2.31,180.26,1.73,1,1,1
2017-06-15 16:07:10,4.49,772.7,2,2,1,165.89,6.96,393.79,2.38,2,2,1,2,1,2,1,3.36,0.38,912.66,1,1,2,2,1,1,0,138.86,1.67,888.92,2,1,1,1,2,7.11,184.19,255.45,39.18,1.68,1.37,0.6,0.31,2,1,257.64,2.29,180.13,0.0,1,1,1
2017-06-15 16:07:48,4.5,788.92,2,2,1,166.1,7.0,385.7,2.38,2,2,1,1,1,2,1,9.1,2.13,926.71,1,1,1,2,2,1,0,138.89,1.67,876.79,2,1,1,1,2,7.12,184.52,255.35,39.03,1.68,1.38,0.6,0.31,2,1,257.56,2.29,180.21,0.0,1,1,1
2017-06-15 16:08:26,3.9,804.82,1,2,1,165.99,7.5,363.71,2.38,2,2,1,2,1,2,1,13.96,2.13,927.73,1,2,1,1,2,1,0,138.76,1.67,863.77,2,1,1,1,2,7.11,184.14,255.29,39.34,1.68,1.36,0.6,0.31,2,1,257.47,2.29,180.21,0.0,1,1,1
2017-06-15 16:09:04,0.0,795.69,1,2,1,166.02,7.06,384.95,2.38,2,2,1,2,1,2,1,17.4,2.05,932.69,1,2,1,1,2,1,0,138.94,1.66,863.03,2,1,1,1,2,7.11,184.21,255.13,39.34,1.68,1.37,0.6,0.31,2,1,257.61,2.29,180.16,0.0,1,1,1
2017-06-15 16:09:42,0.0,775.77,1,2,1,166.02,6.86,396.4,2.38,2,2,1,1,1,2,1,17.43,2.05,935.54,1,2,1,1,2,1,0,138.41,1.67,866.28,2,1,1,1,2,7.11,183.88,255.29,39.64,1.68,1.38,0.6,0.31,2,1,257.83,2.26,180.47,0.0,1,1,1
2017-06-15 16:10:20,0.0,759.11,1,2,1,165.95,7.46,359.78,2.38,2,1,1,2,1,2,1,17.41,2.05,935.34,1,2,1,1,2,1,0,139.07,1.67,869.58,2,1,1,1,2,7.11,184.34,262.66,39.45,1.68,1.37,0.6,0.31,2,1,257.83,2.26,180.39,0.0,1,1,1
2017-06-15 16:10:57,0.0,740.48,1,2,1,165.92,7.14,383.93,2.38,2,1,1,2,1,2,1,17.4,2.06,938.66,1,2,1,1,2,1,0,138.76,1.67,872.81,2,1,1,1,2,7.11,184.1,267.78,39.45,1.68,1.37,0.6,0.31,2,1,257.99,2.29,180.43,0.0,1,1,1
2017-06-15 16:11:35,0.0,721.92,1,2,1,165.92,6.86,400.41,2.38,2,1,1,1,1,2,1,17.33,2.05,942.35,1,2,1,1,2,1,0,138.43,1.67,874.35,2,1,1,1,2,7.11,183.65,266.21,39.99,1.68,1.39,0.6,0.31,2,1,258.04,2.29,180.51,0.0,1,1,1
2017-06-15 16:12:13,0.0,705.24,1,2,1,165.92,7.44,365.37,2.38,2,1,1,2,1,2,1,17.44,2.05,944.15,1,2,1,1,2,1,0,138.43,1.67,877.59,2,1,1,1,2,7.11,183.65,266.68,40.0,1.68,1.38,0.6,0.31,2,1,258.07,2.29,180.75,0.0,1,1,1
2017-06-15 16:12:51,0.0,687.58,1,2,1,165.95,7.17,383.52,2.38,2,1,1,2,1,2,1,17.39,2.05,945.79,1,2,1,1,2,1,0,138.02,1.66,882.43,2,1,1,1,2,7.11,183.21,266.66,40.28,1.68,1.37,0.6,0.31,2,1,258.19,2.16,180.63,0.0,1,1,1
